"WorkerId","Input.List","SceneID","Description","RefType","Condition","TargetNoun","TargetAdjective","TargetColor","AdjectiveType","FirstWord"
56,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
57,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
61,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
64,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
67,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
68,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
69,"TlessC1",24,"pyramid","1","NoContrast","triangle","small","yellow","Rel","pyramid"
70,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
71,"TlessC1",24,"triangle","1","NoContrast","triangle","small","yellow","Rel","triangle"
5,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
6,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
8,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
11,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
25,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
26,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
27,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
30,"TlessC1",24,"4 sided object","2","NoContrast","triangle","small","yellow","Rel","4"
31,"TlessC1",24,"quadrilateral","2","NoContrast","triangle","small","yellow","Rel","quadrilateral"
32,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
34,"TlessC1",24,"bxo","2","NoContrast","triangle","small","yellow","Rel","bxo"
35,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
36,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
37,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
38,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
39,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
40,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
42,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
44,"TlessC1",24,"triangle","2","NoContrast","triangle","small","yellow","Rel","triangle"
46,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
47,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
50,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
51,"TlessC1",24,"box","2","NoContrast","triangle","small","yellow","Rel","box"
52,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
53,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
54,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
55,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
58,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
59,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
60,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
63,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
65,"TlessC1",24,"box","2","NoContrast","triangle","small","yellow","Rel","box"
66,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
72,"TlessC1",24,"square","2","NoContrast","triangle","small","yellow","Rel","square"
1,"TlessC1",25,"thicker oval","1","Contrast","oval","wide","green","Rel","thicker"
5,"TlessC1",25,"fat eclipse","1","Contrast","oval","wide","green","Rel","fat"
8,"TlessC1",25,"thicker oval","1","Contrast","oval","wide","green","Rel","thicker"
9,"TlessC1",25,"large oval","1","Contrast","oval","wide","green","Rel","large"
25,"TlessC1",25,"widest oval","1","Contrast","oval","wide","green","Rel","widest"
31,"TlessC1",25,"rotund round object","1","Contrast","oval","wide","green","Rel","rotund"
32,"TlessC1",25,"wide oval","1","Contrast","oval","wide","green","Rel","wide"
34,"TlessC1",25,"fatter oval","1","Contrast","oval","wide","green","Rel","fatter"
35,"TlessC1",25,"wider oval","1","Contrast","oval","wide","green","Rel","wider"
36,"TlessC1",25,"large oval","1","Contrast","oval","wide","green","Rel","large"
37,"TlessC1",25,"large oval","1","Contrast","oval","wide","green","Rel","large"
38,"TlessC1",25,"wider oval","1","Contrast","oval","wide","green","Rel","wider"
39,"TlessC1",25,"bigger oval","1","Contrast","oval","wide","green","Rel","bigger"
40,"TlessC1",25,"fuller oval","1","Contrast","oval","wide","green","Rel","fuller"
46,"TlessC1",25,"larger oval","1","Contrast","oval","wide","green","Rel","larger"
47,"TlessC1",25,"larger oval","1","Contrast","oval","wide","green","Rel","larger"
48,"TlessC1",25,"wide oval","1","Contrast","oval","wide","green","Rel","wide"
49,"TlessC1",25,"large oval","1","Contrast","oval","wide","green","Rel","large"
53,"TlessC1",25,"fat oval","1","Contrast","oval","wide","green","Rel","fat"
54,"TlessC1",25,"big oval","1","Contrast","oval","wide","green","Rel","big"
55,"TlessC1",25,"fatter oval","1","Contrast","oval","wide","green","Rel","fatter"
56,"TlessC1",25,"big oblong","1","Contrast","oval","wide","green","Rel","big"
61,"TlessC1",25,"fattest oval","1","Contrast","oval","wide","green","Rel","fattest"
63,"TlessC1",25,"large oval","1","Contrast","oval","wide","green","Rel","large"
64,"TlessC1",25,"bigger egg","1","Contrast","oval","wide","green","Rel","bigger"
66,"TlessC1",25,"big oval","1","Contrast","oval","wide","green","Rel","big"
68,"TlessC1",25,"wider oval","1","Contrast","oval","wide","green","Rel","wider"
69,"TlessC1",25,"egg","1","Contrast","oval","wide","green","Rel","egg"
72,"TlessC1",25,"big oval","1","Contrast","oval","wide","green","Rel","big"
2,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
4,"TlessC1",25,"full rectangle","2","Contrast","oval","wide","green","Rel","full"
6,"TlessC1",25,"square","2","Contrast","oval","wide","green","Rel","square"
10,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
11,"TlessC1",25,"square","2","Contrast","oval","wide","green","Rel","square"
12,"TlessC1",25,"complete rectangle","2","Contrast","oval","wide","green","Rel","complete"
26,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
27,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
28,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
29,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
30,"TlessC1",25,"4 sided object","2","Contrast","oval","wide","green","Rel","4"
33,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
41,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
42,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
43,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
44,"TlessC1",25,"square","2","Contrast","oval","wide","green","Rel","square"
45,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
50,"TlessC1",25,"rectangle box","2","Contrast","oval","wide","green","Rel","rectangle"
51,"TlessC1",25,"box","2","Contrast","oval","wide","green","Rel","box"
52,"TlessC1",25,"full rectangle","2","Contrast","oval","wide","green","Rel","full"
57,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
58,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
59,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
60,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
65,"TlessC1",25,"box","2","Contrast","oval","wide","green","Rel","box"
67,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
70,"TlessC1",25,"square","2","Contrast","oval","wide","green","Rel","square"
71,"TlessC1",25,"rectangle","2","Contrast","oval","wide","green","Rel","rectangle"
1,"TlessC1",26,"line","1","NoContrast","rectangle","narrow","red","Rel","line"
4,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
8,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
27,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
28,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
29,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
30,"TlessC1",26,"4 sided object","1","NoContrast","rectangle","narrow","red","Rel","4"
31,"TlessC1",26,"vertical rectangle","1","NoContrast","rectangle","narrow","red","Rel","vertical"
36,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
40,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
41,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
43,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
47,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
48,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
50,"TlessC1",26,"rectangular box","1","NoContrast","rectangle","narrow","red","Rel","rectangular"
51,"TlessC1",26,"line","1","NoContrast","rectangle","narrow","red","Rel","line"
52,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
53,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
54,"TlessC1",26,"line","1","NoContrast","rectangle","narrow","red","Rel","line"
57,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
59,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
60,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
61,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
63,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
66,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
67,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
68,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
70,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
72,"TlessC1",26,"rectangle","1","NoContrast","rectangle","narrow","red","Rel","rectangle"
2,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
5,"TlessC1",26,"eclipse","2","NoContrast","rectangle","narrow","red","Rel","eclipse"
6,"TlessC1",26,"cheese","2","NoContrast","rectangle","narrow","red","Rel","cheese"
9,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
10,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
11,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
12,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
25,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
26,"TlessC1",26,"ovoid","2","NoContrast","rectangle","narrow","red","Rel","ovoid"
32,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
33,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
34,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
35,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
37,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
38,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
39,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
42,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
44,"TlessC1",26,"star","2","NoContrast","rectangle","narrow","red","Rel","star"
45,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
46,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
49,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
55,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
56,"TlessC1",26,"oblong","2","NoContrast","rectangle","narrow","red","Rel","oblong"
58,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
64,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
65,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
69,"TlessC1",26,"loop","2","NoContrast","rectangle","narrow","red","Rel","loop"
71,"TlessC1",26,"oval","2","NoContrast","rectangle","narrow","red","Rel","oval"
6,"TlessC1",27,"spiral","1","Contrast","spiral","tall","blue","Rel","spiral"
9,"TlessC1",27,"large swirl","1","Contrast","spiral","tall","blue","Rel","large"
11,"TlessC1",27,"longest ribbon","1","Contrast","spiral","tall","blue","Rel","longest"
12,"TlessC1",27,"largest spiral tornado","1","Contrast","spiral","tall","blue","Rel","largest"
27,"TlessC1",27,"long spiral","1","Contrast","spiral","tall","blue","Rel","long"
28,"TlessC1",27,"big tornado","1","Contrast","spiral","tall","blue","Rel","big"
30,"TlessC1",27,"long ribbon","1","Contrast","spiral","tall","blue","Rel","long"
32,"TlessC1",27,"large spiral","1","Contrast","spiral","tall","blue","Rel","large"
33,"TlessC1",27,"long ribbon","1","Contrast","spiral","tall","blue","Rel","long"
34,"TlessC1",27,"tornado","1","Contrast","spiral","tall","blue","Rel","tornado"
35,"TlessC1",27,"larger spiral object","1","Contrast","spiral","tall","blue","Rel","larger"
36,"TlessC1",27,"large tornado","1","Contrast","spiral","tall","blue","Rel","large"
37,"TlessC1",27,"large tornado","1","Contrast","spiral","tall","blue","Rel","large"
38,"TlessC1",27,"longer ribbon","1","Contrast","spiral","tall","blue","Rel","longer"
41,"TlessC1",27,"large curvy line","1","Contrast","spiral","tall","blue","Rel","large"
42,"TlessC1",27,"large swirl","1","Contrast","spiral","tall","blue","Rel","large"
43,"TlessC1",27,"four sqiggly","1","Contrast","spiral","tall","blue","Rel","four"
44,"TlessC1",27,"cylinder","1","Contrast","spiral","tall","blue","Rel","cylinder"
45,"TlessC1",27,"tornado","1","Contrast","spiral","tall","blue","Rel","tornado"
47,"TlessC1",27,"larger swirl","1","Contrast","spiral","tall","blue","Rel","larger"
50,"TlessC1",27,"large tornado looking object","1","Contrast","spiral","tall","blue","Rel","large"
59,"TlessC1",27,"big spiral","1","Contrast","spiral","tall","blue","Rel","big"
60,"TlessC1",27,"large swirl","1","Contrast","spiral","tall","blue","Rel","large"
65,"TlessC1",27,"tornado right","1","Contrast","spiral","tall","blue","Rel","tornado"
66,"TlessC1",27,"long ribbon","1","Contrast","spiral","tall","blue","Rel","long"
67,"TlessC1",27,"long curly ribbon","1","Contrast","spiral","tall","blue","Rel","long"
71,"TlessC1",27,"tall curly ribbon","1","Contrast","spiral","tall","blue","Rel","tall"
72,"TlessC1",27,"bigger line","1","Contrast","spiral","tall","blue","Rel","bigger"
1,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
2,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
4,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
5,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
8,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
10,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
25,"TlessC1",27,"cylinder shape","2","Contrast","spiral","tall","blue","Rel","cylinder"
26,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
29,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
31,"TlessC1",27,"cylinder","2","Contrast","spiral","tall","blue","Rel","cylinder"
