"cond","pragContext","window","Region","trialType","quarter","feature","noun","list","prop_selections","ymin_selections","ymax_selections","prop_looks"
"no_contrast","unreliable","adjective","competitor","filler",2,"round","cracker",1,0,0,0,0.532627865961199
"no_contrast","unreliable","adjective","other","filler",2,"round","cracker",1,0.25,0,0.75,0.223985890652557
"no_contrast","unreliable","adjective","target","filler",2,"round","loafofbread",1,1,1,1,0.288888888888889
"no_contrast","unreliable","adjective","competitor","filler",2,"round","loafofbread",1,0,0,0,0.358730158730159
"no_contrast","unreliable","adjective","other","filler",2,"round","loafofbread",1,0,0,0,0.352380952380952
"no_contrast","unreliable","adjective","target","filler",2,"round","tupperware",1,1,1,1,0.374245472837022
"no_contrast","unreliable","adjective","competitor","filler",2,"round","tupperware",1,0,0,0,0.458752515090543
"no_contrast","unreliable","adjective","other","filler",2,"round","tupperware",1,0,0,0,0.167002012072435
"no_contrast","unreliable","adjective","target","filler",2,"rubber","duck",1,1,1,1,0.117724867724868
"no_contrast","unreliable","adjective","competitor","filler",2,"rubber","duck",1,0,0,0,0.417989417989418
"no_contrast","unreliable","adjective","other","filler",2,"rubber","duck",1,0,0,0,0.464285714285714
"no_contrast","unreliable","adjective","target","filler",2,"shorthair","puppet",1,1,1,1,0.203174603174603
"no_contrast","unreliable","adjective","competitor","filler",2,"shorthair","puppet",1,0,0,0,0.317460317460317
"no_contrast","unreliable","adjective","other","filler",2,"shorthair","puppet",1,0,0,0,0.479365079365079
"no_contrast","unreliable","adjective","target","filler",2,"spotted","cow",1,1,1,1,0.273809523809524
"no_contrast","unreliable","adjective","competitor","filler",2,"spotted","cow",1,0,0,0,0.382936507936508
"no_contrast","unreliable","adjective","other","filler",2,"spotted","cow",1,0,0,0,0.343253968253968
"no_contrast","unreliable","adjective","target","filler",2,"strawberry","icecream",1,1,1,1,0.248979591836735
"no_contrast","unreliable","adjective","competitor","filler",2,"strawberry","icecream",1,0,0,0,0.230612244897959
"no_contrast","unreliable","adjective","other","filler",2,"strawberry","icecream",1,0,0,0,0.520408163265306
"no_contrast","unreliable","adjective","target","filler",2,"strawberry","pie",1,1,1,1,0.179365079365079
"no_contrast","unreliable","adjective","competitor","filler",2,"strawberry","pie",1,0,0,0,0.444444444444444
"no_contrast","unreliable","adjective","other","filler",2,"strawberry","pie",1,0,0,0,0.376190476190476
"no_contrast","unreliable","adjective","target","filler",2,"tricolor","pasta",1,1,1,1,0.180952380952381
"no_contrast","unreliable","adjective","competitor","filler",2,"tricolor","pasta",1,0,0,0,0.203174603174603
"no_contrast","unreliable","adjective","other","filler",2,"tricolor","pasta",1,0,0,0,0.615873015873016
"no_contrast","unreliable","adjective","target","filler",2,"twoslot","toaster",1,1,1,1,0.198412698412698
"no_contrast","unreliable","adjective","competitor","filler",2,"twoslot","toaster",1,0,0,0,0.492063492063492
"no_contrast","unreliable","adjective","other","filler",2,"twoslot","toaster",1,0,0,0,0.30952380952381
"no_contrast","unreliable","adjective","target","filler",2,"whole","lemon",1,1,1,1,0.288359788359788
"no_contrast","unreliable","adjective","competitor","filler",2,"whole","lemon",1,0,0,0,0
"no_contrast","unreliable","adjective","other","filler",2,"whole","lemon",1,0,0,0,0.711640211640212
"no_contrast","unreliable","adjective","target","filler",2,"wood","hanger",1,0.25,0,0.75,0.122100122100122
"no_contrast","unreliable","adjective","competitor","filler",2,"wood","hanger",1,0,0,0,0.409035409035409
"no_contrast","unreliable","adjective","other","filler",2,"wood","hanger",1,0.75,0.25,1,0.468864468864469
"no_contrast","unreliable","adjective","target","filler",2,"wrapped","candy",1,0.857142857142857,0.571428571428571,1,0.0132275132275132
"no_contrast","unreliable","adjective","competitor","filler",2,"wrapped","candy",1,0,0,0,0.296296296296296
"no_contrast","unreliable","adjective","other","filler",2,"wrapped","candy",1,0.142857142857143,0,0.428571428571429,0.69047619047619
"no_contrast","unreliable","adjective","target","filler",2,"yellow","highlighter",1,1,1,1,0.323412698412698
"no_contrast","unreliable","adjective","competitor","filler",2,"yellow","highlighter",1,0,0,0,0.382936507936508
"no_contrast","unreliable","adjective","other","filler",2,"yellow","highlighter",1,0,0,0,0.293650793650794
"no_contrast","unreliable","adjective","target","filler",2,"yellow","plate",1,1,1,1,0.200396825396825
"no_contrast","unreliable","adjective","competitor","filler",2,"yellow","plate",1,0,0,0,0.380952380952381
"no_contrast","unreliable","adjective","other","filler",2,"yellow","plate",1,0,0,0,0.418650793650794
"no_contrast","unreliable","adjective","target","filler",2,"yellow","watch",1,1,1,1,0.0920634920634921
"no_contrast","unreliable","adjective","competitor","filler",2,"yellow","watch",1,0,0,0,0.619047619047619
"no_contrast","unreliable","adjective","other","filler",2,"yellow","watch",1,0,0,0,0.288888888888889
"no_contrast","unreliable","adjective","target","filler",3,"barn","mailbox",1,1,1,1,0.304761904761905
"no_contrast","unreliable","adjective","competitor","filler",3,"barn","mailbox",1,0,0,0,0.00317460317460317
"no_contrast","unreliable","adjective","other","filler",3,"barn","mailbox",1,0,0,0,0.692063492063492
"no_contrast","unreliable","adjective","target","filler",3,"black","shorts",1,1,1,1,0.3718820861678
"no_contrast","unreliable","adjective","competitor","filler",3,"black","shorts",1,0,0,0,0.192743764172336
"no_contrast","unreliable","adjective","other","filler",3,"black","shorts",1,0,0,0,0.435374149659864
"no_contrast","unreliable","adjective","target","filler",3,"blue","balloon",1,1,1,1,0.19047619047619
"no_contrast","unreliable","adjective","competitor","filler",3,"blue","balloon",1,0,0,0,0.283068783068783
"no_contrast","unreliable","adjective","other","filler",3,"blue","balloon",1,0,0,0,0.526455026455027
"no_contrast","unreliable","adjective","target","filler",3,"blue","bow",1,1,1,1,0.332010582010582
"no_contrast","unreliable","adjective","competitor","filler",3,"blue","bow",1,0,0,0,0.0740740740740741
"no_contrast","unreliable","adjective","other","filler",3,"blue","bow",1,0,0,0,0.593915343915344
"no_contrast","unreliable","adjective","target","filler",3,"cocktail","umbrella",1,0.833333333333333,0.5,1,0.481481481481481
"no_contrast","unreliable","adjective","competitor","filler",3,"cocktail","umbrella",1,0,0,0,0.100529100529101
"no_contrast","unreliable","adjective","other","filler",3,"cocktail","umbrella",1,0.166666666666667,0,0.5,0.417989417989418
"no_contrast","unreliable","adjective","target","filler",3,"coffee","cup",1,1,1,1,0.432900432900433
"no_contrast","unreliable","adjective","competitor","filler",3,"coffee","cup",1,0,0,0,0.278499278499279
"no_contrast","unreliable","adjective","other","filler",3,"coffee","cup",1,0,0,0,0.288600288600289
"no_contrast","unreliable","adjective","target","filler",3,"convertible","car",1,1,1,1,0.417233560090703
"no_contrast","unreliable","adjective","competitor","filler",3,"convertible","car",1,0,0,0,0.251700680272109
"no_contrast","unreliable","adjective","other","filler",3,"convertible","car",1,0,0,0,0.331065759637188
"no_contrast","unreliable","adjective","target","filler",3,"dog","robot",1,1,1,1,0.37202380952381
"no_contrast","unreliable","adjective","competitor","filler",3,"dog","robot",1,0,0,0,0.263392857142857
"no_contrast","unreliable","adjective","other","filler",3,"dog","robot",1,0,0,0,0.364583333333333
"no_contrast","unreliable","adjective","target","filler",3,"electric","guitar",1,1,1,1,0.115079365079365
"no_contrast","unreliable","adjective","competitor","filler",3,"electric","guitar",1,0,0,0,0
"no_contrast","unreliable","adjective","other","filler",3,"electric","guitar",1,0,0,0,0.884920634920635
"no_contrast","unreliable","adjective","target","filler",3,"electric","kettle",1,1,1,1,0.054673721340388
"no_contrast","unreliable","adjective","competitor","filler",3,"electric","kettle",1,0,0,0,0.393298059964727
"no_contrast","unreliable","adjective","other","filler",3,"electric","kettle",1,0,0,0,0.552028218694885
"no_contrast","unreliable","adjective","target","filler",3,"fivecent","coins",1,0.833333333333333,0.5,1,0.380952380952381
"no_contrast","unreliable","adjective","competitor","filler",3,"fivecent","coins",1,0,0,0,0.317460317460317
"no_contrast","unreliable","adjective","other","filler",3,"fivecent","coins",1,0.166666666666667,0,0.5,0.301587301587302
"no_contrast","unreliable","adjective","target","filler",3,"fountain","pen",1,0.857142857142857,0.571428571428571,1,0.0809716599190283
"no_contrast","unreliable","adjective","competitor","filler",3,"fountain","pen",1,0,0,0,0.32995951417004
"no_contrast","unreliable","adjective","other","filler",3,"fountain","pen",1,0.142857142857143,0,0.428571428571429,0.589068825910931
"no_contrast","unreliable","adjective","target","filler",3,"glass","bottle",1,1,1,1,0.66031746031746
"no_contrast","unreliable","adjective","competitor","filler",3,"glass","bottle",1,0,0,0,0.0952380952380952
"no_contrast","unreliable","adjective","other","filler",3,"glass","bottle",1,0,0,0,0.244444444444444
"no_contrast","unreliable","adjective","target","filler",3,"glazed","donut",1,1,1,1,0.523809523809524
"no_contrast","unreliable","adjective","competitor","filler",3,"glazed","donut",1,0,0,0,0.253968253968254
"no_contrast","unreliable","adjective","other","filler",3,"glazed","donut",1,0,0,0,0.222222222222222
"no_contrast","unreliable","adjective","target","filler",3,"gold","bracelet",1,1,1,1,0.274418604651163
"no_contrast","unreliable","adjective","competitor","filler",3,"gold","bracelet",1,0,0,0,0.495348837209302
"no_contrast","unreliable","adjective","other","filler",3,"gold","bracelet",1,0,0,0,0.230232558139535
"no_contrast","unreliable","adjective","target","filler",3,"green","bellpeppers",1,1,1,1,0.197278911564626
"no_contrast","unreliable","adjective","competitor","filler",3,"green","bellpeppers",1,0,0,0,0.351473922902494
"no_contrast","unreliable","adjective","other","filler",3,"green","bellpeppers",1,0,0,0,0.45124716553288
"no_contrast","unreliable","adjective","target","filler",3,"green","cabbage",1,1,1,1,0.149659863945578
"no_contrast","unreliable","adjective","competitor","filler",3,"green","cabbage",1,0,0,0,0.217687074829932
"no_contrast","unreliable","adjective","other","filler",3,"green","cabbage",1,0,0,0,0.63265306122449
"no_contrast","unreliable","adjective","target","filler",3,"green","lightbulb",1,0.833333333333333,0.5,1,0.305327868852459
"no_contrast","unreliable","adjective","competitor","filler",3,"green","lightbulb",1,0,0,0,0.360655737704918
"no_contrast","unreliable","adjective","other","filler",3,"green","lightbulb",1,0.166666666666667,0,0.5,0.334016393442623
"no_contrast","unreliable","adjective","target","filler",3,"green","mixer",1,1,1,1,0.373015873015873
"no_contrast","unreliable","adjective","competitor","filler",3,"green","mixer",1,0,0,0,0.347619047619048
"no_contrast","unreliable","adjective","other","filler",3,"green","mixer",1,0,0,0,0.279365079365079
"no_contrast","unreliable","adjective","target","filler",3,"hand","mirror",1,0.5,0,1,0.321880650994575
"no_contrast","unreliable","adjective","competitor","filler",3,"hand","mirror",1,0,0,0,0.215189873417722
"no_contrast","unreliable","adjective","other","filler",3,"hand","mirror",1,0.5,0,1,0.462929475587703
"no_contrast","unreliable","adjective","target","filler",3,"hawaiian","shirt",1,0.75,0.25,1,0.39047619047619
"no_contrast","unreliable","adjective","competitor","filler",3,"hawaiian","shirt",1,0,0,0,0.193650793650794
"no_contrast","unreliable","adjective","other","filler",3,"hawaiian","shirt",1,0.25,0,0.75,0.415873015873016
"no_contrast","unreliable","adjective","target","filler",3,"heart","candy",1,1,1,1,0.333333333333333
"no_contrast","unreliable","adjective","competitor","filler",3,"heart","candy",1,0,0,0,0.462081128747795
"no_contrast","unreliable","adjective","other","filler",3,"heart","candy",1,0,0,0,0.204585537918871
"no_contrast","unreliable","adjective","target","filler",3,"lion","doorknocker",1,1,1,1,0.481481481481481
"no_contrast","unreliable","adjective","competitor","filler",3,"lion","doorknocker",1,0,0,0,0.235449735449735
"no_contrast","unreliable","adjective","other","filler",3,"lion","doorknocker",1,0,0,0,0.283068783068783
"no_contrast","unreliable","adjective","target","filler",3,"metal","sink",1,1,1,1,0.192307692307692
"no_contrast","unreliable","adjective","competitor","filler",3,"metal","sink",1,0,0,0,0.40080971659919
"no_contrast","unreliable","adjective","other","filler",3,"metal","sink",1,0,0,0,0.406882591093117
"no_contrast","unreliable","adjective","target","filler",3,"mobile","phone",1,1,1,1,0.384615384615385
"no_contrast","unreliable","adjective","competitor","filler",3,"mobile","phone",1,0,0,0,0.465201465201465
"no_contrast","unreliable","adjective","other","filler",3,"mobile","phone",1,0,0,0,0.15018315018315
"no_contrast","unreliable","adjective","target","filler",3,"narrow","tire",1,0.5,0,1,0.116402116402116
"no_contrast","unreliable","adjective","competitor","filler",3,"narrow","tire",1,0,0,0,0.494708994708995
"no_contrast","unreliable","adjective","other","filler",3,"narrow","tire",1,0.5,0,1,0.388888888888889
"no_contrast","unreliable","adjective","target","filler",3,"nuts","chocolatebar",1,1,1,1,0.345637583892617
"no_contrast","unreliable","adjective","competitor","filler",3,"nuts","chocolatebar",1,0,0,0,0.197986577181208
"no_contrast","unreliable","adjective","other","filler",3,"nuts","chocolatebar",1,0,0,0,0.456375838926175
"no_contrast","unreliable","adjective","target","filler",3,"one","dollarbills",1,0.5,0.166666666666667,0.833333333333333,0.2663139329806
"no_contrast","unreliable","adjective","competitor","filler",3,"one","dollarbills",1,0,0,0,0.345679012345679
"no_contrast","unreliable","adjective","other","filler",3,"one","dollarbills",1,0.5,0.166666666666667,0.833333333333333,0.388007054673721
"no_contrast","unreliable","adjective","target","filler",3,"open","backpack",1,1,1,1,0.231746031746032
"no_contrast","unreliable","adjective","competitor","filler",3,"open","backpack",1,0,0,0,0.59047619047619
"no_contrast","unreliable","adjective","other","filler",3,"open","backpack",1,0,0,0,0.177777777777778
"no_contrast","unreliable","adjective","target","filler",3,"open","book",1,1,1,1,0.146384479717813
"no_contrast","unreliable","adjective","competitor","filler",3,"open","book",1,0,0,0,0.458553791887125
"no_contrast","unreliable","adjective","other","filler",3,"open","book",1,0,0,0,0.395061728395062
"no_contrast","unreliable","adjective","target","filler",3,"open","box",1,1,1,1,0.315192743764172
"no_contrast","unreliable","adjective","competitor","filler",3,"open","box",1,0,0,0,0.156462585034014
"no_contrast","unreliable","adjective","other","filler",3,"open","box",1,0,0,0,0.528344671201814
