Input.List,SceneID,Weight,Nested,Procedure,Condition,TrialType,TargetNoun,TargetAdjective,TargetColor,PicFileTarget,PicFileCompetitor,PicFileDistractor1,PicFileContrastDistractor2,soundFile,itemID,AdjectiveID,AdjectiveOnset,NounOnset,AdjectiveType
TlessC1,107,1,XPositions,TrialProc,F5_MCppisD,filler,triangle,red,red,images\striped_redtriangle1.jpg,images\yellow_arch.jpg,images\#thick_yellowline7.jpg,images\green_heart.jpg,sounds\K8_RedTriangle1.wav,67,22,576,978,Col
TlessC1,108,1,XPositions,TrialProc,F5_MCppisD,filler,rectangle,green,green,images\wide_greenrectangle5.jpg,images\striped_redtriangle1.jpg,images\red_wavyline.jpg,images\yellow_star.jpg,sounds\K7_GreenRectangle2.wav,68,25,501,1017,Col
TlessC1,109,1,XPositions,TrialProc,F5_MCppisD,filler,arrow,blue,blue,images\bent_bluearrow1.jpg,images\open_redtriangle4.jpg,images\wide_redoval5.jpg,images\striped_yellowsquare1.jpg,sounds\K8_BlueArrow2.wav,69,23,587,1144,Col
TlessC1,110,1,XPositions,TrialProc,F5_MCppisD,filler,oval,red,red,images\wide_redoval5.jpg,images\striped_bluetriangle1.jpg,images\bumpy_bluesquare1.jpg,images\#thick_greenarrow1.jpg,sounds\K7_RedOval1.wav,70,22,539,1107,Col
TlessC1,111,1,XPositions,TrialProc,F6_MNCpp,filler,square,yellow,yellow,images\fnewstriped_yellowsquare1.jpg,images\spotted_greentriangle1.jpg,images\#thick_blueline3.jpg,images\striped_redtriangle1.jpg,sounds\K7_YellowSquare3.wav,71,24,497,936,Col
TlessC1,112,1,XPositions,TrialProc,F6_MNCpp,filler,circle,red,red,images\fnewstriped_redcircle1.jpg,images\long_blueline7.jpg,images\striped_yellowsquare1.jpg,images\long_greenline7.jpg,sounds\K7_RedCircle1.wav,72,22,552,931,Col
TlessC1,113,1,XPositions,TrialProc,F6_MNCpp,filler,triangle,green,green,images\fnew2spotted_greentriangle1.jpg,images\wide_redoval1.jpg,images\curved_bluearrow4.jpg,images\wide_yellowoval1.jpg,sounds\K8_GreenTriangle1.wav,73,25,506,990,Col
TlessC1,114,1,XPositions,TrialProc,F6_MNCpp,filler,arrow,blue,blue,images\fnew#thick_bluearrow1.jpg,images\open_yellowtriangle1.jpg,images\spotted_greencircle1.jpg,images\open_redtriangle1.jpg,sounds\K8_BlueArrow2.wav,74,23,587,1144,Col
TlessC1,115,1,XPositions,TrialProc,F6_MNCpp,filler,line,yellow,yellow,images\fnew#thick_yellowline1.jpg,images\striped_greensquare1.jpg,images\red_cloud.jpg,images\bumpy_bluesquare1.jpg,sounds\K8_YellowLine3.wav,75,24,556,1034,Col
TlessC1,116,1,XPositions,TrialProc,F6_MNCpp,filler,oval,red,red,images\fnew2wide_redoval3.jpg,images\long_greenline1.jpg,images\striped_yellowsquare1.jpg,images\long_blueline1.jpg,sounds\K7_RedOval1.wav,76,22,539,1107,Col
TlessC1,117,1,XPositions,TrialProc,F6_MNCpp,filler,rectangle,green,green,images\fnewwide_greenrectangle5.jpg,images\yellow_wavyline.jpg,images\bumpy_bluecircle1.jpg,images\red_wavyline.jpg,sounds\K7_GreenRectangle2.wav,77,25,501,1017,Col
TlessC1,118,1,XPositions,TrialProc,F6_MNCpp,filler,heart,blue,blue,images\fnewblue_heart.jpg,images\striped_redtriangle1.jpg,images\#thick_greenarrow7.jpg,images\bumpy_yellowtriangle1.jpg,sounds\K8_BlueHeart1.wav,78,23,526,979,Col
TlessC1,119,1,XPositions,TrialProc,F6_MNCpp,filler,star,yellow,yellow,images\fnewyellow_star.jpg,images\bumpy_bluesquare1.jpg,images\bent_greenline4.jpg,images\bumpy_redsquare1.jpg,sounds\K8_YellowStar1.wav,79,24,577,972,Col
TlessC1,120,1,XPositions,TrialProc,F6_MNCpp,filler,sun,red,red,images\fnewred_sun.jpg,images\curved_greenarrow4.jpg,images\wide_yellowrectangle5.jpg,images\curved_bluearrow4.jpg,sounds\K8_RedSun2.wav,80,22,573,997,Col
TlessC2,1,1,XPositions,TrialProc,NoContrast,test,square,bumpy,blue,images\bumpy_bluesquare6.jpg,images\bumpy_greencircle7.jpg,images\#tall_yellowcylinder3.jpg,images\striped_redtriangle4.jpg,sounds\K9_BumpySquare1.wav,1,1,511,960,Min
TlessC2,2,1,XPositions,TrialProc,Contrast,test,circle,open,blue,images\open_bluecircle6.jpg,images\open_redtriangle7.jpg,images\yellow_cloud.jpg,images\open_greencircle1.jpg,sounds\K9_OpenCircle3.wav,2,2,603,972,Min
TlessC2,3,1,XPositions,TrialProc,NoContrast,test,line,bent,green,images\bent_greenline6.jpg,images\bent_redarrow7.jpg,images\yellow_cloud.jpg,images\big_bluesquare1.jpg,sounds\K9_BentLine3.wav,3,3,501,1025,Min
TlessC2,4,1,XPositions,TrialProc,Contrast,test,line,curved,red,images\curved_redline6.jpg,images\curved_greenarrow7.jpg,images\yellow_star.jpg,images\curved_blueline1.jpg,sounds\K9_CurvedLine2.wav,4,4,527,1090,Min
TlessC2,5,1,XPositions,TrialProc,NoContrast,test,circle,spotted,yellow,images\spotted_yellowcircle6.jpg,images\spotted_redsquare7.jpg,images\striped_bluetriangle4.jpg,images\#thick_greenarrow1.jpg,sounds\K9_SpottedCircle1.wav,5,5,482,981,Min
TlessC2,6,1,XPositions,TrialProc,Contrast,test,square,striped,yellow,images\striped_yellowsquare6.jpg,images\striped_bluetriangle7.jpg,images\spotted_redstar.jpg,images\striped_greensquare1.jpg,sounds\K9_StripedSquare1.wav,6,6,514,1106,Min
TlessC2,7,1,XPositions,TrialProc,NoContrast,test,triangle,bumpy,red,images\bumpy_redtriangle6.jpg,images\bumpy_bluesquare7.jpg,images\spotted_greencircle4.jpg,images\full_yellowcylinder2.jpg,sounds\K9_BumpyTriangle1.wav,7,1,478,876,Min
TlessC2,8,1,XPositions,TrialProc,Contrast,test,line,curved,blue,images\curved_blueline6.jpg,images\curved_redarrow7.jpg,images\bumpy_yellowtriangle1.jpg,images\curved_greenline1.jpg,sounds\K9_CurvedLine2.wav,8,4,527,1090,Min
TlessC2,9,1,XPositions,TrialProc,NoContrast,test,square,spotted,yellow,images\spotted_yellowsquare6.jpg,images\spotted_greentriangle7.jpg,images\diagonal_bluearrow.jpg,images\striped_redcircle5.jpg,sounds\K9_SpottedSquare1.wav,9,5,497,988,Min
TlessC2,10,1,XPositions,TrialProc,Contrast,test,triangle,striped,red,images\striped_redtriangle6.jpg,images\striped_greensquare7.jpg,images\chereos_yellowoval.jpg,images\striped_bluetriangle1.jpg,sounds\K9_StripedTriangle1.wav,10,6,487,1076,Min
TlessC2,11,1,XPositions,TrialProc,NoContrast,test,cirlce,flat,green,images\bumpy_greencircle2.jpg,images\bumpy_yellowtriangle1.jpg,images\full_cube8.jpg,images\#tall_bluespiral7.jpg,sounds\K9_FlatCircle1.wav,11,7,474,890,Max
TlessC2,12,1,XPositions,TrialProc,Contrast,test,circle,closed,green,images\open_greencircle2.jpg,images\open_bluesquare1.jpg,images\bumpy_redline.jpg,images\open_yellowcircle5.jpg,sounds\K9_ClosedCircle1.wav,12,8,488,999,Max
TlessC2,13,1,XPositions,TrialProc,NoContrast,test,line,straight ,blue,images\curved_blueline2.jpg,images\curved_greenarrow1.jpg,images\spotted_yellowcircle4.jpg,images\red_cloud.jpg,sounds\K9_StraightLine3.wav,13,9,466,959,Max
TlessC2,14,1,XPositions,TrialProc,Contrast,test,cube,full ,yellow,images\full_yellowcube6.jpg,images\full_redcylinder7.jpg,images\diagonal_bluearrow.jpg,images\full_greencube3.jpg,sounds\K9_FullCube3.wav,14,10,520,931,Max
TlessC2,15,1,XPositions,TrialProc,NoContrast,test,cube,empty ,transparent,images\full_bluecube1.jpg,images\empty_cylinder.jpg,images\curved_greenline4.jpg,images\blue_bumpyline.jpg,sounds\K9_EmptyCube2.wav,15,11,621,993,Max
TlessC2,16,1,XPositions,TrialProc,Contrast,test,triangle,flat,yellow,images\bumpy_yellowtriangle2.jpg,images\bumpy_bluesquare1.jpg,images\green_sphere.jpg,images\bumpy_redtriangle5.jpg,sounds\K9_FlatTriangle2.wav,16,7,500,903,Max
TlessC2,17,1,XPositions,TrialProc,NoContrast,test,circle,closed,blue,images\open_bluecircle2.jpg,images\open_yellowtriangle1.jpg,images\long_redline7.jpg,images\green_wavyline.jpg,sounds\K9_ClosedCircle1.wav,17,8,488,999,Max
TlessC2,18,1,XPositions,TrialProc,Contrast,test,line,straight,red,images\bent_redline2.jpg,images\bent_greenarrow1.jpg,images\chereos_yellowoval.jpg,images\bent_blueline5.jpg,sounds\K9_StraightLine3.wav,18,9,466,959,Max
TlessC2,19,1,XPositions,TrialProc,NoContrast,test,cylinder,full ,blue,images\full_bluecylinder6.jpg,images\full_greencube7.jpg,images\#tall_redspiral4.jpg,images\#thick_yellowline1.jpg,sounds\K9_FullCylinder1.wav,19,10,506,940,Max
TlessC2,20,1,XPositions,TrialProc,Contrast,test,cylinder,empty ,transparent,images\full_yellowcylinder1.jpg,images\empty_cube.jpg,images\yellow_cloud.jpg,images\full_redcylinder5.jpg,sounds\K9_EmptyCylinder3.wav,20,11,554,933,Max
TlessC2,21,1,XPositions,TrialProc,NoContrast,test,line,long ,red,images\long_redline5.jpg,images\long_greenarrow6.jpg,images\yellow_sun.jpg,images\open_bluecircle1.jpg,sounds\K9_LongLine1.wav,21,12,508,928,Rel
TlessC2,22,1,XPositions,TrialProc,Contrast,test,line,short ,blue,images\long_blueline3.jpg,images\long_redarrow2.jpg,images\yellow_star.jpg,images\long_greenline5.jpg,sounds\K9_ShortLine3.wav,22,13,442,992,Rel
TlessC2,23,1,XPositions,TrialProc,NoContrast,test,square,big,red,images\big_redsquare5.jpg,images\big_yellowtriangle6.jpg,images\green_wavyline.jpg,images\curved_blueline4.jpg,sounds\K9_BigSquare2.wav,23,14,523,885,Rel
TlessC2,24,1,XPositions,TrialProc,Contrast,test,triangle,small,yellow,images\big_yellowtriangle3.jpg,images\big_redsquare2.jpg,images\green_wavyline.jpg,images\big_bluetriangle5.jpg,sounds\K9_SmallTriangle1.wav,24,15,492,991,Rel
TlessC2,25,1,XPositions,TrialProc,NoContrast,test,oval,wide,green,images\wide_greenoval5.jpg,images\wide_yellowrectangle6.jpg,images\open_bluesquare7.jpg,images\bent_redline4.jpg,sounds\K9_WideOval1.wav,25,16,517,1154,Rel
TlessC2,26,1,XPositions,TrialProc,Contrast,test,rectangle,narrow,red,images\wide_redrectangle3.jpg,images\wide_yellowoval2.jpg,images\blue_star.jpg,images\wide_greenrectangle5.jpg,sounds\K9_NarrowRectangle1.wav,26,17,529,974,Rel
TlessC2,27,1,XPositions,TrialProc,NoContrast,test,spiral,tall,blue,images\#tall_bluespiral5.jpg,images\#tall_greencylinder6.jpg,images\chereos_yellowoval.jpg,images\curved_redline4.jpg,sounds\K9_TallSpiral2.wav,27,18,512,938,Rel
TlessC2,28,1,XPositions,TrialProc,Contrast,test,spiral,short,red,images\#tall_redspiral3.jpg,images\#tall_yellowcylinder2.jpg,images\full_cube8.jpg,images\#tall_greenspiral5.jpg,sounds\K9_ShortSpiral1.wav,28,19,453,960,Rel
TlessC2,29,1,XPositions,TrialProc,NoContrast,test,line,thick,yellow,images\#thick_yellowline5.jpg,images\#thick_greenarrow6.jpg,images\red_sun.jpg,images\bumpy_blueshape.jpg,sounds\K9_ThickLine2.wav,29,20,525,884,Rel
TlessC2,30,1,XPositions,TrialProc,Contrast,test,line,thin,blue,images\#thick_blueline3.jpg,images\#thick_redarrow2.jpg,images\bumpy_greencircle4.jpg,images\#thick_yellowline5.jpg,sounds\K9_ThinLine1.wav,30,21,523,999,Rel
TlessC2,31,1,XPositions,TrialProc,NoContrast,test,line,long ,green,images\long_greenline5.jpg,images\long_bluearrow6.jpg,images\yellow_cloud.jpg,images\spotted_redstar.jpg,sounds\K9_LongLine1.wav,31,12,508,928,Rel
TlessC2,32,1,XPositions,TrialProc,Contrast,test,line,short ,red,images\long_redline3.jpg,images\long_bluearrow2.jpg,images\full_yellowcube7.jpg,images\long_greenline5.jpg,sounds\K9_ShortLine3.wav,32,13,442,992,Rel
TlessC2,33,1,XPositions,TrialProc,NoContrast,test,triangle,big,yellow,images\big_yellowtriangle5.jpg,images\big_bluesquare6.jpg,images\long_redline4.jpg,images\green_garabato.jpg,sounds\K9_BigTriangle3.wav,33,14,523,889,Rel
TlessC2,34,1,XPositions,TrialProc,Contrast,test,square,small,blue,images\big_bluesquare3.jpg,images\big_yellowtriangle2.jpg,images\green_garabato.jpg,images\big_redsquare5.jpg,sounds\K9_SmallSquare2.wav,34,15,499,1023,Rel
TlessC2,35,1,XPositions,TrialProc,NoContrast,test,rectangle,wide,yellow,images\wide_yellowrectangle5.jpg,images\wide_redoval6.jpg,images\open_bluetriangle7.jpg,images\bent_greenline4.jpg,sounds\K9_WideRectangle1.wav,35,16,537,1078,Rel
TlessC2,36,1,XPositions,TrialProc,Contrast,test,oval,narrow,red,images\wide_redoval3.jpg,images\wide_greenrectangle2.jpg,images\full1_bluesquare2.jpg,images\wide_yellowoval5.jpg,sounds\K9_NarrowOval3.wav,36,17,490,999,Rel
TlessC2,37,1,XPositions,TrialProc,NoContrast,test,cylinder,tall,yellow,images\#tall_yellowcylinder5.jpg,images\#tall_bluespiral6.jpg,images\bent_redline1.jpg,images\green_wavyline.jpg,sounds\K9_TallCylinder.wav,37,18,496,979,Rel
TlessC2,38,1,XPositions,TrialProc,Contrast,test,cylinder,short,green,images\#tall_greencylinder3.jpg,images\#tall_bluespiral2.jpg,images\yellow_cloud.jpg,images\#tall_redcylinder5.jpg,sounds\K9_ShortCylinder2.wav,38,19,515,988,Rel
TlessC2,39,1,XPositions,TrialProc,NoContrast,test,line,thick,blue,images\#thick_blueline5.jpg,images\#thick_redarrow6.jpg,images\green_star.jpg,images\spotted_yellowsquare4.jpg,sounds\K9_ThickLine2.wav,39,20,525,884,Rel
TlessC2,40,1,XPositions,TrialProc,Contrast,test,line,thin,red,images\#thick_redline3.jpg,images\#thick_greenarrow2.jpg,images\spotted_yellowcircle4.jpg,images\#thick_blueline5.jpg,sounds\K9_ThinLine1.wav,40,21,523,999,Rel
TlessC2,41,1,XPositions,TrialProc,NoContrast,filler,square,red,red,images\bumpy_redsquare1.jpg,images\striped_redcircle1.jpg,images\yellow_cloud.jpg,images\striped_bluetriangle1.jpg,sounds\K7_RedSquare1.wav,1,22,527,987,Col
TlessC2,42,1,XPositions,TrialProc,Contrast,filler,circle,green,green,images\spotted_greencircle1.jpg,images\spotted_greentriangle1.jpg,images\long_blueline7.jpg,images\spotted_yellowcircle1.jpg,sounds\K7_GreenCircle.wav,2,25,512,971,Col
TlessC2,43,1,XPositions,TrialProc,NoContrast,filler,line,blue,blue,images\bent_blueline1.jpg,images\striped_bluetriangle1.jpg,images\big_redsquare1.jpg,images\wide_greenoval7.jpg,sounds\K8_BlueLine1.wav,3,23,533,1078,Col
TlessC2,44,1,XPositions,TrialProc,Contrast,filler,triangle,yellow,yellow,images\bumpy_yellowtriangle1.jpg,images\yellow_star.jpg,images\bumpy_greencircle1.jpg,images\striped_bluetriangle1.jpg,sounds\K7_YellowTriangle1.wav,4,24,503,939,Col
TlessC2,45,1,XPositions,TrialProc,NoContrast,filler,oval,red,red,images\wide_redoval7.jpg,images\spotted_redsquare1.jpg,images\long_blueline1.jpg,images\green_lightingplain.jpg,sounds\K7_RedOval1.wav,5,22,539,1107,Col
TlessC2,46,1,XPositions,TrialProc,Contrast,filler,rectangle,green,green,images\wide_greenrectangle5.jpg,images\green_heart.jpg,images\bumpy_yellowtriangle1.jpg,images\wide_redrectangle5.jpg,sounds\K7_GreenRectangle2.wav,6,25,501,1017,Col
TlessC2,47,1,XPositions,TrialProc,NoContrast,filler,square,blue,blue,images\bumpy_bluesquare1.jpg,images\blue_thick_bumpyline.jpg,images\striped_redcircle1.jpg,images\open_yellowtriangle1.jpg,sounds\K8_BlueSquare3.wav,7,23,563,1062,Col
TlessC2,48,1,XPositions,TrialProc,Contrast,filler,circle,yellow,yellow,images\spotted_yellowcircle1.jpg,images\wide_yellowrectangle7.jpg,images\long_greenarrow7.jpg,images\striped_redcircle1.jpg,sounds\K8_YellowCircle1.wav,8,24,510,992,Col
TlessC2,49,1,XPositions,TrialProc,NoContrast,filler,line,red,red,images\long_redline7.jpg,images\big_redsquare1.jpg,images\wide_yellowoval1.jpg,images\big_bluetriangle1.jpg,sounds\K8_RedLine2.wav,9,22,579,1012,Col
TlessC2,50,1,XPositions,TrialProc,Contrast,filler,triangle,green,green,images\spotted_greentriangle1.jpg,images\#thick_greenarrow7.jpg,images\wide_redoval1.jpg,images\striped_bluetriangle1.jpg,sounds\K8_GreenTriangle1.wav,10,25,506,990,Col
TlessC2,51,1,XPositions,TrialProc,NoContrast,filler,oval,yellow,yellow,images\wide_yellowoval7.jpg,images\bumpy_yellowtriangle1.jpg,images\green_heart.jpg,images\wide_redrectangle5.jpg,sounds\K8_YellowOval2.wav,11,24,544,1061,Col
TlessC2,52,1,XPositions,TrialProc,Contrast,filler,rectangle,yellow,yellow,images\wide_yellowrectangle5.jpg,images\bumpy_yellowtriangle1.jpg,images\blue_thick_bumpyline.jpg,images\wide_greenrectangle5.jpg,sounds\K8_YellowRectangle1.wav,12,24,465,888,Col
TlessC2,53,1,XPositions,TrialProc,NoContrast,filler,square,green,green,images\striped_greensquare1.jpg,images\spotted_greencircle1.jpg,images\red_wavyline.jpg,images\blue_star.jpg,sounds\K8_GreenSquare3.wav,13,25,536,998,Col
TlessC2,54,1,XPositions,TrialProc,Contrast,filler,circle,red,red,images\striped_redcircle1.jpg,images\#thick_redarrow7.jpg,images\wide_greenrectangle5.jpg,images\spotted_yellowcircle1.jpg,sounds\K7_RedCircle1.wav,14,22,552,931,Col
TlessC2,55,1,XPositions,TrialProc,NoContrast,filler,line,red,red,images\long_redline7.jpg,images\striped_redcircle1.jpg,images\bumpy_yellowtriangle1.jpg,images\full1_greensquare1.jpg,sounds\K8_RedLine2.wav,15,22,579,1012,Col
TlessC2,56,1,XPositions,TrialProc,Contrast,filler,triangle,blue,blue,images\striped_bluetriangle1.jpg,images\blue_wavyline.jpg,images\spotted_greencircle1.jpg,images\striped_redtriangle1.jpg,sounds\K8_BlueTriangle3.wav,16,23,565,1010,Col
TlessC2,57,1,XPositions,TrialProc,NoContrast,filler,square,yellow,yellow,images\striped_yellowsquare1.jpg,images\wide_yellowoval5.jpg,images\open_redtriangle1.jpg,images\bent_blueline5.jpg,sounds\K7_YellowSquare3.wav,17,24,497,936,Col
TlessC2,58,1,XPositions,TrialProc,Contrast,filler,circle,blue,blue,images\bumpy_bluecircle1.jpg,images\striped_bluetriangle1.jpg,images\spotted_redsquare1.jpg,images\spotted_yellowcircle1.jpg,sounds\K8_BlueCircle1.wav,18,23,541,1010,Col
TlessC2,59,1,XPositions,TrialProc,NoContrast,filler,line,yellow,yellow,images\#thick_yellowline2.jpg,images\big_yellowtriangle3.jpg,images\big_bluesquare3.jpg,images\wide_redoval1.jpg,sounds\K8_YellowLine3.wav,19,24,556,1034,Col
TlessC2,60,1,XPositions,TrialProc,Contrast,filler,triangle,red,red,images\striped_redtriangle1.jpg,images\#thick_redarrow7.jpg,images\yellow_wavyline.jpg,images\spotted_greentriangle1.jpg,sounds\K8_RedTriangle1.wav,20,22,576,978,Col
TlessC2,61,1,XPositions,TrialProc,F1_NmNcNc,filler,square,none,green,images\striped_greensquare1.jpg,images\blue_sun.jpg,images\open_redtriangle4.jpg,images\yellow_wavyline.jpg,sounds\K4_Square1.wav,21,26,432,432,none
TlessC2,62,1,XPositions,TrialProc,F1_NmNcNc,filler,arrow,none,blue,images\curved_bluearrow4.jpg,images\spotted_greenpentagon.jpg,images\big_yellowtriangle1.jpg,images\wide_redoval7.jpg,sounds\K4_Arrow1.wav,22,26,522,522,none
TlessC2,63,1,XPositions,TrialProc,F1_NmNcNc,filler,star,none,yellow,images\yellow_star.jpg,images\wide_greenrectangle1.jpg,images\open_bluesquare5.jpg,images\long_redarrow1.jpg,sounds\K4_Star1.wav,23,26,467,467,none
TlessC2,64,1,XPositions,TrialProc,F1_NmNcNc,filler,spiral,none,red,images\#tall_redspiral7.jpg,images\big_bluesquare7.jpg,images\spotted_greencircle4.jpg,images\yellow_cloud.jpg,sounds\K4_Spiral1.wav,24,26,440,440,none
TlessC2,65,1,XPositions,TrialProc,F1_NmNcNc,filler,cylinder,none,green,images\#tall_greencylinder6.jpg,images\#thick_blueline7.jpg,images\big_redsquare3.jpg,images\chereos_yellowoval.jpg,sounds\K4_Cylinder1.wav,25,26,449,449,none
TlessC2,66,1,XPositions,TrialProc,F1_NmNcNc,filler,heart,none,blue,images\blue_heart.jpg,images\spotted_yellowcircle4.jpg,images\wide_redrectangle7.jpg,images\full_greencylinder5.jpg,sounds\K4_Heart1.wav,26,26,460,460,none
TlessC2,67,1,XPositions,TrialProc,F1_NmNcNc,filler,triangle,none,yellow,images\bumpy_yellowtriangle1.jpg,images\long_blueline7.jpg,images\#tall_redcylinder1.jpg,images\green_lightingplain.jpg,sounds\K4_Triangle3.wav,27,26,467,467,none
TlessC2,68,1,XPositions,TrialProc,F1_NmNcNc,filler,circle,none,red,images\striped_redcircle1.jpg,images\full1_bluesquare2.jpg,images\big_greentriangle3.jpg,images\yellow_sun.jpg,sounds\K4_Circle1.wav,28,26,464,464,none
TlessC2,69,1,XPositions,TrialProc,F1_NmNcNc,filler,cloud,none,red,images\red_cloud.jpg,images\striped_greensquare4.jpg,images\bumpy_bluecircle5.jpg,images\#tall_yellowcylinder7.jpg,sounds\K4_Cloud1.wav,29,26,449,449,none
TlessC2,70,1,XPositions,TrialProc,F1_NmNcNc,filler,cube,none,green,images\full_greencube7.jpg,images\spotted_yellowcircle4.jpg,images\#tall_bluespiral2.jpg,images\bumpy_redtriangle4.jpg,sounds\K4_Cube2.wav,30,26,556,556,none
TlessC2,71,1,XPositions,TrialProc,F2_TisD,filler,square,red,red,images\fnewbumpy_redsquare1.jpg,images\spotted_greencircle1.jpg,images\spotted_greentriangle1.jpg,images\striped_bluetriangle1.jpg,sounds\K7_RedSquare1.wav,31,22,527,987,Col
TlessC2,72,1,XPositions,TrialProc,F2_TisD,filler,triangle,green,green,images\fnewspotted_greentriangle1.jpg,images\wide_redrectangle7.jpg,images\striped_redcircle1.jpg,images\spotted_yellowcircle1.jpg,sounds\K8_GreenTriangle1.wav,32,25,506,990,Col
TlessC2,73,1,XPositions,TrialProc,F2_TisD,filler,line,blue,blue,images\fnewbent_blueline1.jpg,images\bumpy_yellowtriangle1.jpg,images\striped_yellowsquare1.jpg,images\striped_greensquare1.jpg,sounds\K8_BlueLine1.wav,33,23,533,1078,Col
TlessC2,74,1,XPositions,TrialProc,F2_TisD,filler,circle,yellow,yellow,images\fnewspotted_yellowcircle1.jpg,images\long_greenarrow7.jpg,images\long_greenline7.jpg,images\long_redline7.jpg,sounds\K8_YellowCircle1.wav,34,24,510,992,Col
TlessC2,75,1,XPositions,TrialProc,F2_TisD,filler,oval,red,red,images\fnewwide_redoval3.jpg,images\spotted_greentriangle1.jpg,images\wide_greenrectangle5.jpg,images\wide_yellowrectangle5.jpg,sounds\K7_RedOval1.wav,35,22,539,1107,Col
TlessC2,76,1,XPositions,TrialProc,F2_TisD,filler,square,green,green,images\fnewstriped_greensquare1.jpg,images\striped_redcircle1.jpg,images\striped_redtriangle1.jpg,images\striped_bluetriangle1.jpg,sounds\K8_GreenSquare3.wav,36,25,536,998,Col
TlessC2,77,1,XPositions,TrialProc,F2_TisD,filler,triangle,blue,blue,images\fnewstriped_bluetriangle1.jpg,images\wide_yellowoval5.jpg,images\striped_yellowsquare1.jpg,images\striped_greensquare1.jpg,sounds\K8_BlueTriangle3.wav,37,23,565,1010,Col
TlessC2,78,1,XPositions,TrialProc,F2_TisD,filler,line,yellow,yellow,images\fnew#thick_yellowline1.jpg,images\big_bluetriangle1.jpg,images\open_bluecircle1.jpg,images\open_greencircle1.jpg,sounds\K8_YellowLine3.wav,38,24,556,1034,Col
TlessC2,79,1,XPositions,TrialProc,F2_TisD,filler,square,blue,blue,images\fnewbumpy_bluesquare1.jpg,images\bumpy_yellowtriangle1.jpg,images\wide_yellowoval5.jpg,images\wide_redoval5.jpg,sounds\K8_BlueSquare3.wav,39,23,563,1062,Col
TlessC2,80,1,XPositions,TrialProc,F2_TisD,filler,rectangle,yellow,yellow,images\fnewwide_yellowrectangle1.jpg,images\bumpy_bluecircle1.jpg,images\striped_bluetriangle1.jpg,images\striped_redtriangle1.jpg,sounds\K8_YellowRectangle1.wav,40,24,465,888,Col
TlessC2,81,1,XPositions,TrialProc,F3_NmCppTisD,filler,square,none,blue,images\bumpy_bluesquare1.jpg,images\spotted_greencircle1.jpg,images\spotted_greentriangle1.jpg,images\bent_redline4.jpg,sounds\K4_Square1.wav,41,26,432,432,none
TlessC2,82,1,XPositions,TrialProc,F3_NmCppTisD,filler,circle,none,yellow,images\spotted_yellowcircle1.jpg,images\wide_redrectangle5.jpg,images\red_cloud.jpg,images\open_bluetriangle7.jpg,sounds\K4_Circle1.wav,42,26,464,464,none
TlessC2,83,1,XPositions,TrialProc,F3_NmCppTisD,filler,triangle,none,red,images\striped_redtriangle1.jpg,images\full1_bluesquare2.jpg,images\diagonal_bluearrow.jpg,images\yellow_cloud.jpg,sounds\K4_Triangle3.wav,43,26,467,467,none
TlessC2,84,1,XPositions,TrialProc,F3_NmCppTisD,filler,rectangle,none,green,images\wide_greenrectangle7.jpg,images\spotted_yellowcircle1.jpg,images\open_yellowtriangle1.jpg,images\curved_bluearrow4.jpg,sounds\K4_Rectangle2.wav,44,26,417,417,none
TlessC2,85,1,XPositions,TrialProc,F3_NmCppTisD,filler,line,none,blue,images\long_blueline1.jpg,images\spotted_greentriangle1.jpg,images\wide_greenoval7.jpg,images\red_sun.jpg,sounds\K4_Line1.wav,45,26,457,457,none
TlessC2,86,1,XPositions,TrialProc,F3_NmCppTisD,filler,oval,none,yellow,images\wide_yellowoval5.jpg,images\full1_bluesquare2.jpg,images\blue_star.jpg,images\curved_greenline4.jpg,sounds\K4_Oval1.wav,46,26,490,490,none
TlessC2,87,1,XPositions,TrialProc,F3_NmCppTisD,filler,triangle,none,red,images\striped_redtriangle1.jpg,images\yellow_arch.jpg,images\#thick_yellowline7.jpg,images\green_heart.jpg,sounds\K4_Triangle3.wav,47,26,467,467,none
TlessC2,88,1,XPositions,TrialProc,F3_NmCppTisD,filler,rectangle,none,green,images\wide_greenrectangle5.jpg,images\striped_redtriangle1.jpg,images\red_wavyline.jpg,images\yellow_star.jpg,sounds\K4_Rectangle2.wav,48,26,417,417,none
TlessC2,89,1,XPositions,TrialProc,F3_NmCppTisD,filler,arrow,none,blue,images\bent_bluearrow1.jpg,images\open_redtriangle4.jpg,images\wide_redoval5.jpg,images\striped_yellowsquare1.jpg,sounds\K4_Arrow1.wav,49,26,522,522,none
TlessC2,90,1,XPositions,TrialProc,F3_NmCppTisD,filler,oval,none,red,images\wide_redoval5.jpg,images\striped_bluetriangle1.jpg,images\bumpy_bluesquare1.jpg,images\#thick_greenarrow1.jpg,sounds\K4_Oval1.wav,50,26,490,490,none
TlessC2,91,1,XPositions,TrialProc,F4_NmNCppCp,filler,square,none,yellow,images\striped_yellowsquare1.jpg,images\spotted_greentriangle1.jpg,images\#thick_blueline3.jpg,images\striped_redtriangle1.jpg,sounds\K4_Square1.wav,51,26,432,432,none
TlessC2,92,1,XPositions,TrialProc,F4_NmNCppCp,filler,circle,none,red,images\striped_redcircle1.jpg,images\long_blueline7.jpg,images\striped_yellowsquare1.jpg,images\long_greenline7.jpg,sounds\K4_Circle1.wav,52,26,464,464,none
